aspect,class,components,fill,image,mask,mask_area_ratio,method,new_image,new_mask,score,selection_score,source
10.9474,균열,1,0.2767,data/crack_only_gan_optimized_1100/train/B/00418_crackseg_train_crackseg_train_1936.rf.29ae6c45ec93f9258cfd6d7270c13c3f.jpg,data/crack_only_gan_optimized_1100/train/mask/00418_crackseg_train_crackseg_train_1936.rf.29ae6c45ec93f9258cfd6d7270c13c3f.png,0.025275,crackseg_train,B_0055.png,B_0055.png,0.9493,-0.08953834749365745,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1936.rf.29ae6c45ec93f9258cfd6d7270c13c3f.jpg
10.8378,균열,1,0.2942,data/crack_only_gan_optimized_1100/train/B/00382_crackseg_train_crackseg_train_1824.rf.ac69cb5436fac7a795e33a31026229d7.jpg,data/crack_only_gan_optimized_1100/train/mask/00382_crackseg_train_crackseg_train_1824.rf.ac69cb5436fac7a795e33a31026229d7.png,0.025223,crackseg_train,B_0056.png,B_0056.png,0.9498,-0.0880970148447156,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1824.rf.ac69cb5436fac7a795e33a31026229d7.jpg
9.3810,균열,1,0.2132,data/crack_only_gan_optimized_1100/train/B/00498_crackseg_train_crackseg_train_2414.rf.2dd8c3971d8d19777da0e3f4b25ebdde.jpg,data/crack_only_gan_optimized_1100/train/mask/00498_crackseg_train_crackseg_train_2414.rf.2dd8c3971d8d19777da0e3f4b25ebdde.png,0.020386,crackseg_train,B_0057.png,B_0057.png,0.9958,-0.08733485930213843,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2414.rf.2dd8c3971d8d19777da0e3f4b25ebdde.jpg
8.3200,균열,1,0.1763,data/crack_only_gan_optimized_1100/train/B/00939_crackseg_train_crackseg_train_2156.rf.d9799520d03d860bfcd92d3dbc18b7a0.jpg,data/crack_only_gan_optimized_1100/train/mask/00939_crackseg_train_crackseg_train_2156.rf.d9799520d03d860bfcd92d3dbc18b7a0.png,0.021195,crackseg_train,B_0058.png,B_0058.png,0.9874,-0.08677785344008498,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2156.rf.d9799520d03d860bfcd92d3dbc18b7a0.jpg
10.9474,균열,1,0.2801,data/crack_only_gan_optimized_1100/train/B/00535_crackseg_train_crackseg_train_1846.rf.1d330f8f019e4987a50bebb3f2848d25.jpg,data/crack_only_gan_optimized_1100/train/mask/00535_crackseg_train_crackseg_train_1846.rf.1d330f8f019e4987a50bebb3f2848d25.png,0.025587,crackseg_train,B_0059.png,B_0059.png,0.9467,-0.08177172817960196,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1846.rf.1d330f8f019e4987a50bebb3f2848d25.jpg
9.0455,균열,1,0.2021,data/crack_only_gan_optimized_1100/train/B/00552_crackseg_train_crackseg_train_1992.rf.750c07c618b65333ebe2989e642035ed.jpg,data/crack_only_gan_optimized_1100/train/mask/00552_crackseg_train_crackseg_train_1992.rf.750c07c618b65333ebe2989e642035ed.png,0.020456,crackseg_train,B_0060.png,B_0060.png,0.9951,-0.08123146000987026,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1992.rf.750c07c618b65333ebe2989e642035ed.jpg
7.9038,균열,1,0.1724,data/crack_only_gan_optimized_1100/train/B/00984_crackseg_val_crackseg_val_3053.rf.cdeebbcb620b3598d8ec1d008f386711.jpg,data/crack_only_gan_optimized_1100/train/mask/00984_crackseg_val_crackseg_val_3053.rf.cdeebbcb620b3598d8ec1d008f386711.png,0.021294,crackseg_val,B_0061.png,B_0061.png,0.9864,-0.0794818781971641,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3053.rf.cdeebbcb620b3598d8ec1d008f386711.jpg
15.4231,균열,2,0.3101,data/crack_only_gan_optimized_1100/train/B/00992_crackseg_train_crackseg_train_141.rf.81a7f8d9455da21e5e78ab1d573360ae.jpg,data/crack_only_gan_optimized_1100/train/mask/00992_crackseg_train_crackseg_train_141.rf.81a7f8d9455da21e5e78ab1d573360ae.png,0.018682,crackseg_train,B_0062.png,B_0062.png,0.9853,-0.07891272606002185,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/141.rf.81a7f8d9455da21e5e78ab1d573360ae.jpg
10.8684,균열,1,0.2829,data/crack_only_gan_optimized_1100/train/B/00553_crackseg_train_crackseg_train_3098.rf.7a655badb2982929aa08bc3ca60dce39.jpg,data/crack_only_gan_optimized_1100/train/mask/00553_crackseg_train_crackseg_train_3098.rf.7a655badb2982929aa08bc3ca60dce39.png,0.025656,crackseg_train,B_0063.png,B_0063.png,0.9461,-0.07809424412885022,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3098.rf.7a655badb2982929aa08bc3ca60dce39.jpg
10.9474,균열,1,0.2066,data/crack_only_gan_optimized_1100/train/B/00938_crackseg_train_crackseg_train_3363.rf.9962ab0ab0fe5ebaf813508481a8b369.jpg,data/crack_only_gan_optimized_1100/train/mask/00938_crackseg_train_crackseg_train_3363.rf.9962ab0ab0fe5ebaf813508481a8b369.png,0.018873,crackseg_train,B_0064.png,B_0064.png,0.9875,-0.07703341933349629,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3363.rf.9962ab0ab0fe5ebaf813508481a8b369.jpg
8.4694,균열,1,0.1766,data/crack_only_gan_optimized_1100/train/B/00723_crackseg_train_crackseg_train_1951.rf.f8aa1d793bae4be14c41a53666a2e08f.jpg,data/crack_only_gan_optimized_1100/train/mask/00723_crackseg_train_crackseg_train_1951.rf.f8aa1d793bae4be14c41a53666a2e08f.png,0.020751,crackseg_train,B_0065.png,B_0065.png,0.9920,-0.07638379020335696,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1951.rf.f8aa1d793bae4be14c41a53666a2e08f.jpg
7.9038,균열,1,0.1715,data/crack_only_gan_optimized_1100/train/B/00921_crackseg_train_crackseg_train_3244.rf.a2cc1bd7334d0b5905e7fc422bf87ab9.jpg,data/crack_only_gan_optimized_1100/train/mask/00921_crackseg_train_crackseg_train_3244.rf.a2cc1bd7334d0b5905e7fc422bf87ab9.png,0.021184,crackseg_train,B_0066.png,B_0066.png,0.9875,-0.0760274221575833,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3244.rf.a2cc1bd7334d0b5905e7fc422bf87ab9.jpg
8.4898,균열,1,0.1757,data/crack_only_gan_optimized_1100/train/B/00714_crackseg_train_crackseg_train_2054.rf.db87a41ebb253a141fe710f21857ca7b.jpg,data/crack_only_gan_optimized_1100/train/mask/00714_crackseg_train_crackseg_train_2054.rf.db87a41ebb253a141fe710f21857ca7b.png,0.020699,crackseg_train,B_0067.png,B_0067.png,0.9926,-0.07521490876876943,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2054.rf.db87a41ebb253a141fe710f21857ca7b.jpg
7.9615,균열,1,0.1696,data/crack_only_gan_optimized_1100/train/B/00858_crackseg_train_crackseg_train_2594.rf.ee22dd4647a09825d6928dbfd6544bee.jpg,data/crack_only_gan_optimized_1100/train/mask/00858_crackseg_train_crackseg_train_2594.rf.ee22dd4647a09825d6928dbfd6544bee.png,0.021097,crackseg_train,B_0068.png,B_0068.png,0.9884,-0.07472295799824086,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2594.rf.ee22dd4647a09825d6928dbfd6544bee.jpg
7.3929,균열,1,0.1606,data/crack_only_gan_optimized_1100/train/B/01065_crackseg_train_crackseg_train_3057.rf.596accce5f6cb806ba55dc8c4fa2e4fb.jpg,data/crack_only_gan_optimized_1100/train/mask/01065_crackseg_train_crackseg_train_3057.rf.596accce5f6cb806ba55dc8c4fa2e4fb.png,0.021513,crackseg_train,B_0069.png,B_0069.png,0.9842,-0.07353621763665066,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3057.rf.596accce5f6cb806ba55dc8c4fa2e4fb.jpg
9.2444,균열,1,0.1849,data/crack_only_gan_optimized_1100/train/B/00299_crackseg_train_crackseg_train_1997.rf.588324670da598c846db123dc17e83a0.jpg,data/crack_only_gan_optimized_1100/train/mask/00299_crackseg_train_crackseg_train_1997.rf.588324670da598c846db123dc17e83a0.png,0.019999,crackseg_train,B_0070.png,B_0070.png,1.0000,-0.07112588231466184,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1997.rf.588324670da598c846db123dc17e83a0.jpg
8.7872,균열,1,0.1807,data/crack_only_gan_optimized_1100/train/B/00426_crackseg_test_crackseg_test_3872.rf.0e39fa77d324ee70da6d5e31e943678c.jpg,data/crack_only_gan_optimized_1100/train/mask/00426_crackseg_test_crackseg_test_3872.rf.0e39fa77d324ee70da6d5e31e943678c.png,0.020265,crackseg_test,B_0071.png,B_0071.png,0.9971,-0.06851632436927141,/home/lim-hyun-su/defect_synthesis/crack-seg/images/test/3872.rf.0e39fa77d324ee70da6d5e31e943678c.jpg
10.9474,균열,1,0.2861,data/crack_only_gan_optimized_1100/train/B/00796_crackseg_train_crackseg_train_3383.rf.2d7e3bc5cb9d1e7ac53852c0e08cbbbc.jpg,data/crack_only_gan_optimized_1100/train/mask/00796_crackseg_train_crackseg_train_3383.rf.2d7e3bc5cb9d1e7ac53852c0e08cbbbc.png,0.026136,crackseg_train,B_0072.png,B_0072.png,0.9421,-0.06834070638870547,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3383.rf.2d7e3bc5cb9d1e7ac53852c0e08cbbbc.jpg
8.3000,균열,1,0.1718,data/crack_only_gan_optimized_1100/train/B/00597_crackseg_train_crackseg_train_2446.rf.08d2d1f4a117fad3b73fa5eef779982f.jpg,data/crack_only_gan_optimized_1100/train/mask/00597_crackseg_train_crackseg_train_2446.rf.08d2d1f4a117fad3b73fa5eef779982f.png,0.020594,crackseg_train,B_0073.png,B_0073.png,0.9937,-0.0670762566195582,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2446.rf.08d2d1f4a117fad3b73fa5eef779982f.jpg
7.7736,균열,1,0.1664,data/crack_only_gan_optimized_1100/train/B/00822_crackseg_train_crackseg_train_3026.rf.dc838639d8105565f8066c91cd423435.jpg,data/crack_only_gan_optimized_1100/train/mask/00822_crackseg_train_crackseg_train_3026.rf.dc838639d8105565f8066c91cd423435.png,0.020999,crackseg_train,B_0074.png,B_0074.png,0.9894,-0.06691903671938243,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3026.rf.dc838639d8105565f8066c91cd423435.jpg
10.6667,균열,1,0.2771,data/crack_only_gan_optimized_1100/train/B/00697_crackseg_train_crackseg_train_3117.rf.e6fa37b663076aef204a4f96151a7595.jpg,data/crack_only_gan_optimized_1100/train/mask/00697_crackseg_train_crackseg_train_3117.rf.e6fa37b663076aef204a4f96151a7595.png,0.025974,crackseg_train,B_0075.png,B_0075.png,0.9434,-0.06526067018577124,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3117.rf.e6fa37b663076aef204a4f96151a7595.jpg
7.0508,균열,1,0.1516,data/crack_only_gan_optimized_1100/train/B/01056_crackseg_train_crackseg_train_1785.rf.016a0cf5b1909957452fe86a27853462.jpg,data/crack_only_gan_optimized_1100/train/mask/01056_crackseg_train_crackseg_train_1785.rf.016a0cf5b1909957452fe86a27853462.png,0.021507,crackseg_train,B_0076.png,B_0076.png,0.9843,-0.06479440661734386,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1785.rf.016a0cf5b1909957452fe86a27853462.jpg
10.5128,균열,1,0.2035,data/crack_only_gan_optimized_1100/train/B/00974_crackseg_train_crackseg_train_1721.rf.85833887211c6e7630b7d6c2ae300657.jpg,data/crack_only_gan_optimized_1100/train/mask/00974_crackseg_train_crackseg_train_1721.rf.85833887211c6e7630b7d6c2ae300657.png,0.018803,crackseg_train,B_0077.png,B_0077.png,0.9867,-0.06381708583976409,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1721.rf.85833887211c6e7630b7d6c2ae300657.jpg
9.9048,균열,1,0.1907,data/crack_only_gan_optimized_1100/train/B/00668_crackseg_train_crackseg_train_3279.rf.faebb66c6f985c751a18ba7a6adad4a3.jpg,data/crack_only_gan_optimized_1100/train/mask/00668_crackseg_train_crackseg_train_3279.rf.faebb66c6f985c751a18ba7a6adad4a3.png,0.019254,crackseg_train,B_0078.png,B_0078.png,0.9918,-0.0636156456983484,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3279.rf.faebb66c6f985c751a18ba7a6adad4a3.jpg
7.7037,균열,1,0.1612,data/crack_only_gan_optimized_1100/train/B/00786_crackseg_train_crackseg_train_1815.rf.14be69d0e44d7f00c2bc92d0e306795e.jpg,data/crack_only_gan_optimized_1100/train/mask/00786_crackseg_train_crackseg_train_1815.rf.14be69d0e44d7f00c2bc92d0e306795e.png,0.020930,crackseg_train,B_0079.png,B_0079.png,0.9902,-0.0629682040147352,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1815.rf.14be69d0e44d7f00c2bc92d0e306795e.jpg
9.2444,균열,1,0.1822,data/crack_only_gan_optimized_1100/train/B/00443_crackseg_val_crackseg_val_3579.rf.b41f05924c4bb0b53b4159b1b35c28b2.jpg,data/crack_only_gan_optimized_1100/train/mask/00443_crackseg_val_crackseg_val_3579.rf.b41f05924c4bb0b53b4159b1b35c28b2.png,0.019705,crackseg_val,B_0080.png,B_0080.png,0.9968,-0.061755472237623316,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3579.rf.b41f05924c4bb0b53b4159b1b35c28b2.jpg
9.6744,균열,1,0.2444,data/crack_only_gan_optimized_1100/train/B/00391_crackseg_train_crackseg_train_3041.rf.42911093bdce0227799b140d511bc7f4.jpg,data/crack_only_gan_optimized_1100/train/mask/00391_crackseg_train_crackseg_train_3041.rf.42911093bdce0227799b140d511bc7f4.png,0.025258,crackseg_train,B_0081.png,B_0081.png,0.9495,-0.0581346854873194,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3041.rf.42911093bdce0227799b140d511bc7f4.jpg
6.7097,균열,1,0.1446,data/crack_only_gan_optimized_1100/train/B/01092_crackseg_val_crackseg_val_3502.rf.d09ea1bcf3e11ce666fb85188a0cf215.jpg,data/crack_only_gan_optimized_1100/train/mask/01092_crackseg_val_crackseg_val_3502.rf.d09ea1bcf3e11ce666fb85188a0cf215.png,0.021554,crackseg_val,B_0082.png,B_0082.png,0.9838,-0.05772582453061073,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3502.rf.d09ea1bcf3e11ce666fb85188a0cf215.jpg
7.0000,균열,1,0.1514,data/crack_only_gan_optimized_1100/train/B/01002_crackseg_train_crackseg_train_2156.rf.bc87c42eff88a58346f529d83b8b432a.jpg,data/crack_only_gan_optimized_1100/train/mask/01002_crackseg_train_crackseg_train_2156.rf.bc87c42eff88a58346f529d83b8b432a.png,0.021311,crackseg_train,B_0083.png,B_0083.png,0.9862,-0.05742159668496752,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2156.rf.bc87c42eff88a58346f529d83b8b432a.jpg
9.0435,균열,1,0.1784,data/crack_only_gan_optimized_1100/train/B/00425_crackseg_train_crackseg_train_2594.rf.22c632e3c096de55963217a6c3dd898a.jpg,data/crack_only_gan_optimized_1100/train/mask/00425_crackseg_train_crackseg_train_2594.rf.22c632e3c096de55963217a6c3dd898a.png,0.019722,crackseg_train,B_0084.png,B_0084.png,0.9970,-0.05727750185868402,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2594.rf.22c632e3c096de55963217a6c3dd898a.jpg
9.2444,균열,1,0.1808,data/crack_only_gan_optimized_1100/train/B/00506_crackseg_train_crackseg_train_3239.rf.032d8dfa6c0943ac25c4170b48481bf0.jpg,data/crack_only_gan_optimized_1100/train/mask/00506_crackseg_train_crackseg_train_3239.rf.032d8dfa6c0943ac25c4170b48481bf0.png,0.019560,crackseg_train,B_0085.png,B_0085.png,0.9952,-0.05708273731143111,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3239.rf.032d8dfa6c0943ac25c4170b48481bf0.jpg
7.1207,균열,1,0.1529,data/crack_only_gan_optimized_1100/train/B/00894_crackseg_train_crackseg_train_2391.rf.2c33829603debed6b97036a92f2fdebb.jpg,data/crack_only_gan_optimized_1100/train/mask/00894_crackseg_train_crackseg_train_2391.rf.2c33829603debed6b97036a92f2fdebb.png,0.021161,crackseg_train,B_0086.png,B_0086.png,0.9878,-0.05571981747130701,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2391.rf.2c33829603debed6b97036a92f2fdebb.jpg
10.1463,균열,1,0.1909,data/crack_only_gan_optimized_1100/train/B/00956_crackseg_train_crackseg_train_2198.rf.5f6f595ceb29e192f7ab6742b73cacab.jpg,data/crack_only_gan_optimized_1100/train/mask/00956_crackseg_train_crackseg_train_2198.rf.5f6f595ceb29e192f7ab6742b73cacab.png,0.018815,crackseg_train,B_0087.png,B_0087.png,0.9868,-0.055061280946605076,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2198.rf.5f6f595ceb29e192f7ab6742b73cacab.jpg
9.8810,균열,1,0.1885,data/crack_only_gan_optimized_1100/train/B/00884_crackseg_val_crackseg_val_3448.rf.0bdd78384c69bfc53c11c27953eb49f7.jpg,data/crack_only_gan_optimized_1100/train/mask/00884_crackseg_val_crackseg_val_3448.rf.0bdd78384c69bfc53c11c27953eb49f7.png,0.018988,crackseg_val,B_0088.png,B_0088.png,0.9888,-0.05421808576499135,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3448.rf.0bdd78384c69bfc53c11c27953eb49f7.jpg
9.0435,균열,1,0.1773,data/crack_only_gan_optimized_1100/train/B/00488_crackseg_train_crackseg_train_2198.rf.964c1fff31dd2a8515027bb9cdc256e7.jpg,data/crack_only_gan_optimized_1100/train/mask/00488_crackseg_train_crackseg_train_2198.rf.964c1fff31dd2a8515027bb9cdc256e7.png,0.019606,crackseg_train,B_0089.png,B_0089.png,0.9957,-0.05354707251279206,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2198.rf.964c1fff31dd2a8515027bb9cdc256e7.jpg
7.2857,균열,1,0.1587,data/crack_only_gan_optimized_1100/train/B/00804_crackseg_train_crackseg_train_3422.rf.8dceb0f280395f100037949698a124af.jpg,data/crack_only_gan_optimized_1100/train/mask/00804_crackseg_train_crackseg_train_3422.rf.8dceb0f280395f100037949698a124af.png,0.020953,crackseg_train,B_0090.png,B_0090.png,0.9899,-0.0532560975516259,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3422.rf.8dceb0f280395f100037949698a124af.jpg
7.4107,균열,1,0.1551,data/crack_only_gan_optimized_1100/train/B/00750_crackseg_train_crackseg_train_1708.rf.e23764cb2c5522054c6fbff051cf9b9d.jpg,data/crack_only_gan_optimized_1100/train/mask/00750_crackseg_train_crackseg_train_1708.rf.e23764cb2c5522054c6fbff051cf9b9d.png,0.020826,crackseg_train,B_0091.png,B_0091.png,0.9912,-0.05232533928710251,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1708.rf.e23764cb2c5522054c6fbff051cf9b9d.jpg
9.2000,균열,1,0.1804,data/crack_only_gan_optimized_1100/train/B/00578_crackseg_train_crackseg_train_1613.rf.148ea52cbc98bf8a6dd5443dfea1e6d2.jpg,data/crack_only_gan_optimized_1100/train/mask/00578_crackseg_train_crackseg_train_1613.rf.148ea52cbc98bf8a6dd5443dfea1e6d2.png,0.019416,crackseg_train,B_0092.png,B_0092.png,0.9936,-0.05129775979288981,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1613.rf.148ea52cbc98bf8a6dd5443dfea1e6d2.jpg
8.8298,균열,1,0.1746,data/crack_only_gan_optimized_1100/train/B/00461_crackseg_train_crackseg_train_1934.rf.e58a51a584b6a3e0694c3f951302c0d1.jpg,data/crack_only_gan_optimized_1100/train/mask/00461_crackseg_train_crackseg_train_1934.rf.e58a51a584b6a3e0694c3f951302c0d1.png,0.019681,crackseg_train,B_0093.png,B_0093.png,0.9965,-0.05062231248893999,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1934.rf.e58a51a584b6a3e0694c3f951302c0d1.jpg
7.5091,균열,1,0.1576,data/crack_only_gan_optimized_1100/train/B/00705_crackseg_train_crackseg_train_3046.rf.f48247bd13b504597a1e037a05d5a9a3.jpg,data/crack_only_gan_optimized_1100/train/mask/00705_crackseg_train_crackseg_train_3046.rf.f48247bd13b504597a1e037a05d5a9a3.png,0.020687,crackseg_train,B_0094.png,B_0094.png,0.9927,-0.05031246969668772,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3046.rf.f48247bd13b504597a1e037a05d5a9a3.jpg
7.5741,균열,1,0.1616,data/crack_only_gan_optimized_1100/train/B/00669_crackseg_train_crackseg_train_3084.rf.570b7f1120e1b11a17740dff5508a726.jpg,data/crack_only_gan_optimized_1100/train/mask/00669_crackseg_train_crackseg_train_3084.rf.570b7f1120e1b11a17740dff5508a726.png,0.020623,crackseg_train,B_0095.png,B_0095.png,0.9933,-0.04987542790133624,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3084.rf.570b7f1120e1b11a17740dff5508a726.jpg
7.0517,균열,1,0.1532,data/crack_only_gan_optimized_1100/train/B/00831_crackseg_train_crackseg_train_3180.rf.32fb2b834a70134e2198f5e5f16c339f.jpg,data/crack_only_gan_optimized_1100/train/mask/00831_crackseg_train_crackseg_train_3180.rf.32fb2b834a70134e2198f5e5f16c339f.png,0.021005,crackseg_train,B_0096.png,B_0096.png,0.9894,-0.04905723332096926,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3180.rf.32fb2b834a70134e2198f5e5f16c339f.jpg
6.4219,균열,1,0.1413,data/crack_only_gan_optimized_1100/train/B/01038_crackseg_train_crackseg_train_3105.rf.77135137675b8e2976c61035e406f757.jpg,data/crack_only_gan_optimized_1100/train/mask/01038_crackseg_train_crackseg_train_3105.rf.77135137675b8e2976c61035e406f757.png,0.021479,crackseg_train,B_0097.png,B_0097.png,0.9846,-0.04820111917147685,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3105.rf.77135137675b8e2976c61035e406f757.jpg
8.1373,균열,1,0.1644,data/crack_only_gan_optimized_1100/train/B/00381_crackseg_train_crackseg_train_2594.rf.3a94f8d95aa9b66ceef6a45efe182fcf.jpg,data/crack_only_gan_optimized_1100/train/mask/00381_crackseg_train_crackseg_train_2594.rf.3a94f8d95aa9b66ceef6a45efe182fcf.png,0.020103,crackseg_train,B_0098.png,B_0098.png,0.9989,-0.0469077927955379,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2594.rf.3a94f8d95aa9b66ceef6a45efe182fcf.jpg
7.4286,균열,1,0.1532,data/crack_only_gan_optimized_1100/train/B/00678_crackseg_val_crackseg_val_2592.rf.7953c284a646250d270ee5d19de93f61.jpg,data/crack_only_gan_optimized_1100/train/mask/00678_crackseg_val_crackseg_val_2592.rf.7953c284a646250d270ee5d19de93f61.png,0.020629,crackseg_val,B_0099.png,B_0099.png,0.9933,-0.046427009644160924,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/2592.rf.7953c284a646250d270ee5d19de93f61.jpg
9.2444,균열,1,0.1778,data/crack_only_gan_optimized_1100/train/B/00695_crackseg_val_crackseg_val_3531.rf.566e91e5510c47b292f8273c7343a9c8.jpg,data/crack_only_gan_optimized_1100/train/mask/00695_crackseg_val_crackseg_val_3531.rf.566e91e5510c47b292f8273c7343a9c8.png,0.019231,crackseg_val,B_0100.png,B_0100.png,0.9915,-0.04635271953075648,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3531.rf.566e91e5510c47b292f8273c7343a9c8.jpg
